movie_id,title,author,content,rating,created_at
38757,Enredados,Marco-Hugo Landeta Vacas,"(CASTELLANO) Hay películas de Disney que se sienten como un punto de inflexión, y Enredados es una de ellas. Da la sensación de estar ante uno de los últimos grandes clásicos antes de que el estudio se lanzara de lleno a la animación digital más estandarizada. Aquí todavía se percibe el esfuerzo por conservar algo del espíritu artesanal, aunque ya envuelto en nuevas técnicas y un ritmo claramente más moderno.

La historia no reinventa el cuento de hadas, ni falta que hace. Funciona porque sabe mezclar tradición y ligereza sin complejos. Todo fluye con naturalidad: la aventura, el humor, el romance y ese tono juguetón que evita caer en la solemnidad. No es una película que busque épica ni trascendencia, sino disfrute puro, contado con oficio y bastante encanto.

Uno de sus grandes aciertos está en los personajes. Rapunzel resulta cercana, curiosa y con una energía contagiosa, y el contraste con su acompañante aporta gran parte del humor y del ritmo de la película. Pero si hay alguien que se acaba quedando en la memoria es la villana. Su canción es de esas que se te clavan sin pedir permiso, no solo por lo pegadiza, sino por cómo define al personaje con una mezcla inquietante de dulzura y manipulación.

Visualmente, Enredados luce muy bien. El trabajo con la luz, los colores y, sobre todo, con el cabello de la protagonista demuestra un cuidado técnico que todavía busca asombrar sin caer en el exceso. Hay escenas que respiran magia clásica, de esas que recuerdan por qué Disney fue durante décadas sinónimo de asombro.

Puede que no sea una obra perfecta ni la más profunda del estudio, pero sí una película honesta, luminosa y muy fácil de querer. Un cuento contado con cariño, humor y canciones que se quedan contigo. Vista hoy, tiene algo de despedida: la sensación de estar ante uno de los últimos suspiros de un Disney que aún miraba mucho a su pasado para seguir avanzando.

(ENGLISH) There are Disney films that feel like a turning point, and Tangled is one of them. It plays like one of the last great classics before the studio fully embraced a more standardized digital animation style. You can still sense the effort to preserve something handcrafted here, even as it’s wrapped in modern techniques and a faster, contemporary rhythm.

The story doesn’t try to reinvent the fairy tale—and it doesn’t need to. It works because it blends tradition and lightness with confidence. Everything flows naturally: the adventure, the humor, the romance, and that playful tone that avoids slipping into solemnity. This isn’t a film chasing epic weight or grand statements; it’s pure enjoyment, told with skill and plenty of charm.

One of its biggest strengths lies in the characters. Rapunzel feels approachable, curious, and full of infectious energy, and her dynamic with her companion provides much of the film’s humor and momentum. But if there’s one figure who truly lingers in your memory, it’s the villain. Her song is the kind that sticks without asking permission—not just because it’s catchy, but because it defines the character through a disturbing mix of sweetness and manipulation.

Visually, Tangled still looks wonderful. The use of light, color, and especially the animation of Rapunzel’s hair shows a level of technical care that genuinely aims to impress without excess. Some scenes radiate classic magic, the kind that reminds you why Disney was synonymous with wonder for so many decades.

It may not be a flawless film, nor the studio’s most profound, but it is honest, radiant, and incredibly easy to love. A fairy tale told with warmth, humor, and songs that stay with you. Watching it now, there’s also a hint of farewell—a sense that this is one of the last breaths of a Disney that still looked closely at its past in order to move forward.",8.0,2026-01-02T00:06:06Z
12155,Alicia en el País de las Maravillas,Roberto Román Ortiz,"Tim Burton no es de mis directores favoritos ni tampoco de los que odie aunque reconozco que ver una película de él es ver una buena fotografía, banda sonora, decorados y vestuario aunque sus guiones últimamente no es lo mejor de su repertorio. Y con este film, que no tenía muchas ganas de verla, consigue entretener al espectador que, en estos tiempos, ya es mucho.

No voy a contar nada de la historia porque ya nos la sabemos todos y todas. Sobre el montaje, va directo al grano, en un ritmo ""sin prisa pero sin pausa"". Vamos, que ha respetado la historia original aunque con toques a lo ""Tim Burton"" pero tampoco son muchos. Eso sí, esta versión tampoco pasará a la historia como la mejor aunque tampoco será recordada como la peor.

Sobre las actuaciones, es uno de sus puntos fuertes, ya que todos los personajes, tanto los reales como los animados, los del mundo real como los ""imaginarios"" tienen mucha fuerza en la pantalla. Un diez para todos.

Sobre los efectos especiales, también están muy logrados, y eso que casi todo, por no decir todo, es elaborado con el famoso croma. Se nota que se ha hecho por ordenador pero le da un toque muy a lo ""pais de las maravillas"", por lo que le pega muy bien.

Sobre el vestuario, como he dicho antes, también está muy bien trabajado, así como la banda sonora original, siempre acompañando cada escena.

Sobre el 3d, que así he podido verla, pues tampoco es una maravilla; lo hace más interesante pero tampoco es obligatorio ni imprescindible.

En fín, una película para entretenerse y poco más.

NOTA: 5,5

LO MEJOR: El reparto completo. Vestuario. Entretiene.

LO PEOR: Una película más. No es lo mejor de Tim Burton.",5.0,2024-11-26T17:36:44Z
475557,Joker,bataguila,Excelente. Lo mejor del año. Phoenix es soberbio. La historia es original y te mantiene en la peli todas las 2.5hrs. Ya es 10. lo mejor de la vida. la vuelves a ver y te maravillas.,10.0,2020-02-27T16:21:00Z
1317288,Marty Supreme,silviabe,"buenisima! me ha encantado y me ha tenido casi sin respirar de principio a fin. lo contrario a aburrido y lento, que intensidad y que interpretación mas brillante la de Chamalet, quiza la mejor de su carrera hasta ahora. el guion y la banda sonora son increíbles. no dudeis en verla en la gran pantalla mientras podais",,2026-02-04T23:41:20Z
533533,TRON: Ares,Marco-Hugo Landeta Vacas,"(CASTELLANO) No voy a engañarme: me ha gustado. Y bastante. Mucho más que Tron: Legacy, que siempre me pareció un espectáculo visual impresionante pero emocionalmente frío. Aquí hay más nervio, más ritmo y, aunque la historia no sea profunda, al menos avanza con intención.

Visualmente es un festín. Luces de neón, persecuciones imposibles, arquitectura digital que parece diseñada para verse en pantalla grande. Hay algo hipnótico en ese universo que mezcla videojuego, mitología tecnológica y blockbuster puro. No todo encaja con precisión quirúrgica, pero cuando la película pisa el acelerador funciona.

¿Es una obra compleja? No. El guion simplifica demasiado algunas ideas y hay momentos en los que se nota que ciertas escenas nacieron del “esto sería increíble en IMAX” antes que de la lógica narrativa. Pero, sinceramente, no me molestó tanto como a otros. La película sabe que es un espectáculo y no se disfraza de otra cosa.

Jared Leto divide, eso está claro. Su personaje no siempre conecta emocionalmente y a veces resulta más concepto que persona. Aun así, el conjunto se sostiene gracias al ritmo y a una puesta en escena que abraza el exceso visual sin complejos.

Y luego está lo mejor de todo: la banda sonora de Nine Inch Nails. Trent Reznor y Atticus Ross convierten cada secuencia en algo más grande, más oscuro, más físico. Hay momentos en los que la música eleva escenas que, sobre el papel, serían simplemente correctas. Aquí no es acompañamiento: es motor.

No es una revolución de la ciencia ficción ni un clásico instantáneo. Pero como experiencia sensorial y como regreso más sólido al universo Tron, me parece un acierto. Sales con el pulso acelerado y con ganas de volver a escuchar el score. Y eso ya es mucho.

(ENGLISH) I won’t pretend otherwise: I liked it. Quite a lot. Much more than Tron: Legacy, which always felt visually stunning but emotionally distant to me. This time there’s more drive, more momentum, and even if the story isn’t especially deep, at least it moves with purpose.

Visually, it’s a feast. Neon lights, impossible chases, digital architecture built for the biggest screen possible. There’s something hypnotic about this world that blends video-game aesthetics, techno-mythology and full-on blockbuster energy. Not everything fits perfectly, but when the film hits full speed, it works.

Is it complex? Not really. The script oversimplifies some ideas, and there are moments that clearly started from a “this would look amazing in IMAX” mindset rather than narrative logic. But honestly, that didn’t bother me as much as it did others. The film knows it’s spectacle and doesn’t pretend to be something else.

Jared Leto is divisive, no doubt. His character doesn’t always land emotionally and can feel more like a concept than a person. Still, the overall experience holds thanks to pacing and a staging that embraces visual excess without apology.

And then there’s the best part: the soundtrack by Nine Inch Nails. Trent Reznor and Atticus Ross turn each sequence into something bigger, darker and more physical. There are moments where the music elevates scenes that would otherwise be merely fine. It’s not background — it’s propulsion.

It’s not a sci-fi revolution or an instant classic. But as a sensory experience and as a stronger return to the Tron universe, it absolutely works for me. You leave with your pulse racing and the score stuck in your head. That counts for something.",8.0,2026-03-03T14:40:22Z
533533,TRON: Ares,Marco-Hugo Landeta Vacas,"(CASTELLANO) No voy a engañarme: me ha gustado. Y bastante. Mucho más que Tron: Legacy, que siempre me pareció un espectáculo visual impresionante pero emocionalmente frío. Aquí hay más nervio, más ritmo y, aunque la historia no sea profunda, al menos avanza con intención.

Visualmente es un festín. Luces de neón, persecuciones imposibles, arquitectura digital que parece diseñada para verse en pantalla grande. Hay algo hipnótico en ese universo que mezcla videojuego, mitología tecnológica y blockbuster puro. No todo encaja con precisión quirúrgica, pero cuando la película pisa el acelerador funciona.

¿Es una obra compleja? No. El guion simplifica demasiado algunas ideas y hay momentos en los que se nota que ciertas escenas nacieron del “esto sería increíble en IMAX” antes que de la lógica narrativa. Pero, sinceramente, no me molestó tanto como a otros. La película sabe que es un espectáculo y no se disfraza de otra cosa.

Jared Leto divide, eso está claro. Su personaje no siempre conecta emocionalmente y a veces resulta más concepto que persona. Aun así, el conjunto se sostiene gracias al ritmo y a una puesta en escena que abraza el exceso visual sin complejos.

Y luego está lo mejor de todo: la banda sonora de Nine Inch Nails. Trent Reznor y Atticus Ross convierten cada secuencia en algo más grande, más oscuro, más físico. Hay momentos en los que la música eleva escenas que, sobre el papel, serían simplemente correctas. Aquí no es acompañamiento: es motor.

No es una revolución de la ciencia ficción ni un clásico instantáneo. Pero como experiencia sensorial y como regreso más sólido al universo Tron, me parece un acierto. Sales con el pulso acelerado y con ganas de volver a escuchar el score. Y eso ya es mucho.

(ENGLISH) I won’t pretend otherwise: I liked it. Quite a lot. Much more than Tron: Legacy, which always felt visually stunning but emotionally distant to me. This time there’s more drive, more momentum, and even if the story isn’t especially deep, at least it moves with purpose.

Visually, it’s a feast. Neon lights, impossible chases, digital architecture built for the biggest screen possible. There’s something hypnotic about this world that blends video-game aesthetics, techno-mythology and full-on blockbuster energy. Not everything fits perfectly, but when the film hits full speed, it works.

Is it complex? Not really. The script oversimplifies some ideas, and there are moments that clearly started from a “this would look amazing in IMAX” mindset rather than narrative logic. But honestly, that didn’t bother me as much as it did others. The film knows it’s spectacle and doesn’t pretend to be something else.

Jared Leto is divisive, no doubt. His character doesn’t always land emotionally and can feel more like a concept than a person. Still, the overall experience holds thanks to pacing and a staging that embraces visual excess without apology.

And then there’s the best part: the soundtrack by Nine Inch Nails. Trent Reznor and Atticus Ross turn each sequence into something bigger, darker and more physical. There are moments where the music elevates scenes that would otherwise be merely fine. It’s not background — it’s propulsion.

It’s not a sci-fi revolution or an instant classic. But as a sensory experience and as a stronger return to the Tron universe, it absolutely works for me. You leave with your pulse racing and the score stuck in your head. That counts for something.",8.0,2026-03-03T14:48:58Z
1621,Entre pillos anda el juego,Marso,"* Una premisa bien encajada con su toque cómico, me ha agradado bastante más de lo esperado, aunque se le nota el paso de los años.",7.0,2019-12-11T01:32:22Z
670,Old Boy,Marco-Hugo Landeta Vacas,"(CASTELLANO) Empieza como un golpe en la nuca: te sientan, te atan y te piden paciencia. La Oldboy original no busca agradar; te arrastra a su ritmo, entre imágenes que cortan y silencios que pesan. A ratos desconectas porque no sabes hacia dónde va, sí, pero cuando vuelve a engancharte lo hace con una fuerza rara, como si te hablara desde un sitio que no visitas a menudo.

Park Chan-wook filma la violencia sin coartada, pero con una elegancia incómoda. Cada plano parece pensado para descolocar, para que el asco y la belleza convivan en el mismo encuadre. Hay humor negrísimo, hay melodrama contenido y hay una tensión que no afloja. No todo está “explicado”; tampoco hace falta. La película funciona más como experiencia que como rompecabezas.

Choi Min-sik es un vendaval: no necesita subrayados para mostrar la caída, la rabia, la fatiga. Yoo Ji-tae aporta frialdad y un extraño magnetismo. Juntos sostienen una historia que juega con la culpa y el deseo de ajustar cuentas sin convertirlo en sermón. Lo llamativo es que el dolor nunca es decorado: se queda en la piel y mancha.

La puesta en escena es puro carácter. Colores saturados, composición milimétrica, un diseño de sonido que te mete dentro. La famosa fisicidad de algunas secuencias impacta, pero no es solo “brutalidad”: hay una dirección de orquesta detrás, una idea clara de cómo te quiere mover por el laberinto.

Hay momentos en los que notas que todo se les ha ido un poco de las manos. No es que esté mal, pero hay escenas tan exageradas que te cortan el rollo y te dejan fuera un instante. Incluso te puede llegar a cansar, porque va subiendo y subiendo como si no hubiera freno.

Pero luego pasa algo raro: termina, y te quedas un poco pillado, como pensando “vale… ¿qué ha sido esto exactamente?”. No se parece a nada familiar y te deja un poso extraño, casi más físico que emocional.

No es una peli cómoda, ni creo que quiera serlo. Va a su bola, te muerde cuando le da la gana y te deja con la marca puesta, aunque no sepas muy bien por qué.

(ENGLISH) It starts like a blow to the head: you’re seated, tied down, and asked for patience. The original Oldboy isn’t here to please; it drags you at its own pace, through sharp images and heavy silences. At times you disconnect because you can’t tell where it’s going, sure, but when it grabs you again it does so with a strange force, as if speaking from a place you rarely visit.

Park Chan-wook films violence without excuses, yet with unsettling elegance. Every shot seems designed to disorient, to let disgust and beauty share the same frame. There’s jet-black humor, restrained melodrama, and a tension that rarely loosens. Not everything is “explained”; it doesn’t need to be. The film works more as an experience than a puzzle.

Choi Min-sik is a whirlwind; he doesn’t need underlining to show collapse, rage, and fatigue. Yoo Ji-tae brings chill and an odd magnetism. Together they hold a story about guilt and settling scores without turning it into a lecture. Pain isn’t decoration here—it lingers, stains.

The staging has real character: saturated colors, meticulous composition, sound design that puts you inside. The famed physicality of certain moments hits hard, but it isn’t just “brutality”; there’s orchestration behind it, a clear idea of how to move you through the maze.

If anything weighs it down, it’s the sense of excess that can push you out: so much intensity, so many extreme gestures can be exhausting. Even so, when the curtain drops, you feel you’ve lived a one-off—something you won’t mistake for anything else.

It isn’t comfortable, and it doesn’t want to be. It bites—and it leaves a mark.",8.0,2025-11-09T23:06:43Z
272,Batman Begins,Loiskal,Una de las mejores versiones de Batman;mas reales y mas apasionadas.Reparto de lujo y muy bien elegido para encarnar los personajes.,,2016-03-13T16:49:44Z
858024,Hamnet,silviabe,"Brillantes interpretaciones. Es una hermosa pelicula, de amor, ternura, dolor. muy recomendada para ir a ver al cine, apta para toda la familia. en esta y como todas, muchísimo mejor si se ve en version original para sentir de verdad la calidad de las interpretaciones de los actores.",,2026-02-01T14:59:36Z
245891,John Wick (Otro día para matar),ROGER CHICO,"John Wick es una película de acción emocionante y bien ejecutada que sigue la historia de un ex asesino a sueldo que busca venganza después de que su perro es asesinado por un grupo de matones. Lo que más me gustó de la película fue la neutralidad del personaje principal, interpretado por Keanu Reeves. A pesar de ser un asesino a sueldo, John Wick no es un personaje malvado o despiadado. En cambio, es un hombre tranquilo y reservado que solo busca justicia por la muerte de su amado perro.
La película está llena de acción y escenas de lucha impresionantes, y la actuación de Reeves es excelente. Sin embargo, me quedé un poco decepcionado por la falta de un giro argumental sorprendente. Aunque la trama es sólida y emocionante, no hay muchos giros o sorpresas en la historia. Aun así, la película es muy entretenida y definitivamente vale la pena verla.
John Wick es una película de acción emocionante con una actuación impresionante de Keanu Reeves. Si te gustan las películas de acción, definitivamente deberías ver John Wick.",8.0,2023-05-27T17:07:54Z
1072790,Cualquiera menos tú,Marco-Hugo Landeta Vacas,"(CASTELLANO) Cualquiera menos tú es una comedia romántica muy consciente de lo que es y de lo que ofrece: dos personas que se atraen, se rechazan, se pican y acaban orbitando la una alrededor de la otra hasta que el guion decide que ya toca. Todo está ahí, en orden y sin demasiadas sorpresas. Funciona… pero sin chispa.

La película se apoya casi por completo en el carisma y el atractivo de sus protagonistas. Sydney Sweeney y Glen Powell tienen presencia, energía y saben moverse dentro de este tipo de historias, aunque la química entre ambos es irregular. Hay momentos en los que encajan y otros en los que la relación parece avanzar más por inercia que por verdadera conexión emocional.

El problema principal está en el guion. La idea de partida es simpática y el juego de enemigos que no quieren admitir lo evidente tiene potencial, pero los diálogos rara vez brillan y el humor se queda en un terreno cómodo, poco arriesgado. Se sonríe más de lo que se ríe, y muchas situaciones parecen estiradas para rellenar metraje en lugar de construir algo memorable.

Visualmente es luminosa, agradable y muy consciente de su envoltorio: paisajes bonitos, cuerpos perfectos y una sensación constante de escapismo veraniego. En ese sentido cumple sin problemas. Es una película que se deja ver, que no molesta y que probablemente funcione mejor como entretenimiento ligero que como historia romántica con peso propio.

Cualquiera menos tú no va a reinventar la comedia romántica ni pretende hacerlo. Es correcta, entretenida y fácil de consumir, pero también fácilmente olvidable. Una de esas películas que ves, pasas un buen rato… y poco después ya estás pensando en la siguiente.

(ENGLISH) Anyone But You is a romantic comedy that knows exactly what it is and what it offers: two people who are attracted to each other, reject each other, bicker, and keep orbiting around one another until the script decides it’s time. Everything is there, in order and without many surprises. It works… but without spark.

The film relies almost entirely on the charisma and attractiveness of its leads. Sydney Sweeney and Glen Powell have presence, energy, and know how to move within this type of story, although the chemistry between them is uneven. There are moments when they click and others where the relationship seems to move forward more by inertia than by genuine emotional connection.

The main problem lies in the script. The starting idea is pleasant and the enemies-to-lovers dynamic has potential, but the dialogue rarely shines and the humor stays in a very safe zone. You smile more than you laugh, and many situations feel stretched to fill running time rather than to build something memorable.

Visually, it’s bright, attractive, and very aware of its packaging: beautiful locations, perfect bodies, and a constant sense of summery escapism. In that sense, it delivers. It’s a film that goes down easily, doesn’t offend, and probably works better as light entertainment than as a romantic story with real weight.

Anyone But You isn’t going to reinvent the romantic comedy, nor does it try to. It’s correct, entertaining, and easy to watch, but also easy to forget. One of those films you enjoy in the moment… and shortly after, you’re already thinking about the next one.",6.0,2026-01-24T01:58:23Z
284053,Thor: Ragnarok,ludwigmartina,Buenas noches la película thor ragnarok  es una película que tiene un toque de la película barrio chino con el actor kurt russell,10.0,2017-11-06T00:45:27Z
284053,Thor: Ragnarok,Abejo,"**Sinceramente… una pena…..**

No había leído ningún comentario antes de la película y la verdad esperaba otra cosa, no una sátira de superheroes, a gusto personal creo que es la peor película del genero que veo después de Batman vs. Superman.",2.0,2018-02-14T04:47:52Z
284053,Thor: Ragnarok,lucko,"Nada fuera de lo normal, buena animacion aunque no me gusto la musica.",7.0,2018-03-26T02:29:55Z
1064213,Anora,Marco-Hugo Landeta Vacas,"(CASTELLANO) Sean Baker lo ha vuelto a hacer. Anora arranca con un ritmo frenético, casi como si fuera una fiesta descontrolada, y poco a poco va transformándose en algo completamente distinto. Lo que empieza siendo una comedia descarada e irreverente, va tomando un tono más serio, dejando claro que no es solo un cuento moderno, sino una historia con alma, con emoción y con mucho que decir.

Buena parte de ese magnetismo viene de Mikey Madison, que se mete en la piel de Ani con una naturalidad asombrosa. Su personaje es un torbellino: simpática, ingenua a ratos, pero también tremendamente astuta cuando la situación lo requiere. Desde el primer minuto es imposible no quedar atrapado en su historia, en sus decisiones impulsivas y en la montaña rusa emocional que la acompaña.


Lo más sorprendente de Anora es su ritmo. Baker juega con los géneros sin esfuerzo, pasando de la comedia más frenética a la tensión del drama sin que la historia pierda coherencia. Hay momentos hilarantes, escenas que ponen los nervios a flor de piel y, sobre todo, una sensación constante de que cualquier cosa puede suceder. La fotografía vibrante y el retrato de las calles de Nueva York y Las Vegas refuerzan ese aire de urgencia y autenticidad.

Aunque la película podría haber sido más corta, su duración no se siente excesiva porque cada giro mantiene el interés. La combinación de diálogos ágiles, personajes llenos de vida y un desenlace impactante hacen que el viaje valga la pena. Baker no ofrece concesiones ni finales fáciles, pero sí una historia que se queda dando vueltas en la cabeza mucho después de los créditos.

Anora es un torbellino de emociones, una película que te hace reír, sufrir y reflexionar a partes iguales. Un paso más en la filmografía de un director que entiende como pocos el lado más humano, caótico y hermoso de la vida.

(ENGLISH) Sean Baker has done it again. Anora kicks off with a frenetic pace, almost like a wild party, and gradually transforms into something entirely different. What starts as a bold and irreverent comedy slowly takes on a more serious tone, making it clear that this isn’t just a modern fairy tale, but a story with soul, emotion, and plenty to say.

A big part of the film’s magnetism comes from Mikey Madison, who embodies Ani with astonishing naturalness. Her character is a whirlwind—charming, naive at times, yet incredibly sharp when needed. From the very first moment, it’s impossible not to get caught up in her story, her impulsive decisions, and the emotional rollercoaster that follows her.

What’s most surprising about Anora is its rhythm. Baker effortlessly plays with genres, shifting from high-energy comedy to gripping drama without ever losing narrative cohesion. There are hilarious moments, nerve-wracking scenes, and, above all, a constant feeling that anything could happen. The vibrant cinematography and the portrayal of the streets of New York and Las Vegas enhance that sense of urgency and authenticity.

While the film could have been shorter, its length never feels excessive because each twist keeps the audience engaged. The combination of sharp dialogue, lively characters, and a striking ending makes the journey worthwhile. Baker doesn’t offer concessions or easy resolutions, but he does deliver a story that lingers in the mind long after the credits roll.

Anora is a whirlwind of emotions—a film that makes you laugh, suffer, and reflect in equal measure. Another step forward in the filmography of a director who understands, like few others, the most human, chaotic, and beautiful sides of life.",9.0,2025-03-04T02:56:36Z
1064213,Anora,Aqueronte72,"A 23-year-old girl accepts the marriage of a young man 2 years younger than her and does that make her a heroine? Wow, in the world before, Constanza Chatterly, Elizabeth Bennet or even the young girl Effi Briest were heroines for fighting for self-determination and for their right to choose who loves them, but now the women who choose who will support them are heroines. Quelle epoque! Feigning empathy with a contemporary social plot, the misfortune of an erotic dancer and sex worker who regrets that her marriage will be annulled for convenience, the film takes advantage of all the commercial resources of a reality show, that is, the sexual bombardment to cajole larger clientele , the vulgarity of the dialogues like soap opera and development through the scandal and the worst, the not at all credible solution - of a Bambi naivety - would any viewer with half a hair of intelligence believe that the Russian mafia, de facto millionaires, would occupy the night to look for Ivan themselves, the son of the tycoon who married without consent, instead of using their power and considerable resources and informants to find him virtually? In the times we live in, when FIFA boards of directors are bribed in soccer and boxing fights and entire legal offices are bought to dump toxic waste into rivers and oceans,Would a tycoon prefer to convince his son to divorce an escort or exotic dancer, instead of simply murdering her and burning the entire civil registry with the marriage documents? As in a Walt Disney movie, Sean Baker was not even advised on information regarding the protocols of the legal processes for marriage annulment and in court, Anora (Any) shouts along with the lawyer while the boy, Iván, is under intoxication alcohol, and the same thing happens when extracting the boy from the dive or strip club, just when Iván received a private tabledance from Any's worst enemy (there are no bodyguards or security members who stop Any and the Russians from interrupting the other customers in such an artificial scene). Both protagonists are very handsome, both Eidelshtein and Mikey Madison, but I am not going to give a film a star for every pretty actor used for a ridiculous and silly story, although the times of Netflix and Palme d'Or for the vulgar and crude are the same. that prevail.",3.0,2025-03-10T22:19:11Z
1064213,Anora,Antonio Alaminos-Fernández,"**English review**

With Anora, Sean Baker delivers what may be the rawest and most subversively romantic film in this year’s Cannes competition — a whirlwind of languages, currencies, and contradictions. Disguised as a raucous Cinderella story, Anora is less Disney and more Safdie Brothers by way of Brighton Beach, telling the improbable but utterly believable love story between a New York stripper and the reckless heir of a Russian oligarch. In Baker’s hands, this familiar tale of people from different worlds falling in love is recharged with political tension, sexual agency, and biting social commentary. Though wrapped in neon and chaos, it’s a character-driven film with its heart firmly rooted in the grit of the working class.

The film’s protagonist, Ani (a stunning Mikey Madison), dominates every frame with a mix of strength, naiveté, and street-smart resilience. Ani doesn’t just dance for money—she navigates power, affection, and survival on her own terms. From her first lap dance with Ivan (Mark Eydelshteyn), a disarmingly sweet and clueless rich kid, Ani seizes control of a story that constantly tries to wrest it from her. The transactional nature of their initial encounters—negotiated with business-like clarity and a complete lack of moralism—gradually gives way to something messier and more sincere. Even as Ivan’s proposal veers into farce, Baker refuses to reduce their bond to parody. Instead, he finds in their intimacy both the vulnerability of youth and the harshness of adult compromise.

What could have been a whimsical Vegas wedding movie spirals instead into a far more volatile drama once Ivan’s powerful family enters the scene. The tonal shift is masterfully executed: Baker oscillates between comedy, suspense, and tragedy, capturing the surreal logic of a dream turned nightmare. As thugs and relatives descend on the newlyweds, the stakes rise not in violence, but in emotional disintegration. Ivan flees; Ani is left to weather the consequences. Yet through every beat of confusion and betrayal, the camera clings to her perspective, demanding our empathy and reminding us that she is not a footnote in someone else’s story, but the protagonist of her own. It’s an unexpected feminist triumph nestled within a chaotic romantic farce.

Ultimately, Anora stands as a fierce continuation of Baker’s ongoing cinematic argument: that sex workers are not only worthy of narrative centrality, but of love, complexity, and dignity. Madison’s Ani is not a victim, nor a cliché, but a fully-realized person—vulnerable and powerful, jaded yet hopeful. Through her, Anora transcends its premise and becomes a deeper meditation on class, gender, and the structures that regulate intimacy. Beneath the film’s chaotic energy lies a radical tenderness, one that believes in the possibility of connection even in a world driven by commodification. As with all of Baker’s best work, Anora demands that we look closely at the people we’re taught to ignore—and find, in them, something unmistakably human.

**Spanish review**

Con Anora, Sean Baker entrega lo que quizá sea la película más cruda y subversivamente romántica de la competición de este año en Cannes: un torbellino de idiomas, monedas y contradicciones. Disfrazada de una ruidosa historia de Cenicienta, Anora se aleja de Disney y se acerca más al estilo de los hermanos Safdie, con una escala en Brighton Beach, para narrar la improbable pero completamente creíble historia de amor entre una stripper neoyorquina y el heredero imprudente de un oligarca ruso. En manos de Baker, este relato familiar sobre personas de mundos distintos que se enamoran se recarga de tensión política, agencia sexual y una afilada crítica social. Aunque envuelta en neones y caos, se trata de una película centrada en sus personajes, con el corazón bien anclado en la dureza de la clase trabajadora.

La protagonista del filme, Ani (una deslumbrante Mikey Madison), domina cada plano con una mezcla de fortaleza, ingenuidad y resiliencia callejera. Ani no solo baila por dinero: navega el poder, el afecto y la supervivencia bajo sus propias reglas. Desde su primer baile privado con Ivan (Mark Eydelshteyn), un joven rico desarmantemente dulce e ingenuo, Ani toma el control de una historia que continuamente intenta arrebatárselo. La naturaleza transaccional de sus primeros encuentros —negociada con una claridad empresarial y una total ausencia de moralismo— va dando paso a algo más desordenado y sincero. Incluso cuando la propuesta de matrimonio de Ivan roza el absurdo, Baker se niega a reducir su vínculo a una parodia. En cambio, encuentra en su intimidad tanto la vulnerabilidad de la juventud como la dureza del compromiso adulto.

Lo que podría haber sido una película caprichosa sobre una boda en Las Vegas se transforma en un drama mucho más volátil una vez que la poderosa familia de Ivan entra en escena. El cambio de tono está ejecutado con maestría: Baker oscila entre la comedia, el suspenso y la tragedia, capturando la lógica surrealista de un sueño que se convierte en pesadilla. A medida que matones y parientes rodean a los recién casados, las apuestas aumentan no tanto por la violencia, sino por la desintegración emocional. Ivan huye; Ani queda enfrentando las consecuencias. Sin embargo, en cada compás de confusión y traición, la cámara se aferra a su perspectiva, exigiendo nuestra empatía y recordándonos que no es una nota al pie en la historia de otro, sino la protagonista de la suya. Es un triunfo feminista inesperado envuelto en una farsa romántica caótica.

En última instancia, Anora se erige como una continuación feroz del argumento cinematográfico que Baker ha venido desarrollando: que las trabajadoras sexuales no solo merecen un papel central en las narrativas, sino también amor, complejidad y dignidad. La Ani de Madison no es una víctima ni un cliché, sino una persona plenamente realizada: vulnerable y poderosa, desencantada pero esperanzada. A través de ella, Anora trasciende su premisa y se convierte en una meditación más profunda sobre la clase, el género y las estructuras que regulan la intimidad. Bajo la energía caótica del filme subyace una ternura radical, una que cree en la posibilidad de la conexión incluso en un mundo regido por la mercantilización. Como en lo mejor de la filmografía de Baker, Anora nos exige mirar de cerca a quienes hemos aprendido a ignorar, y descubrir en ellos algo inconfundiblemente humano.",8.0,2025-03-26T13:30:34Z
447365,Guardianes de la Galaxia: Volumen 3,Martin Oaks,"**Guardianes del tufillo Disney**

Sensacional primera hora y pico de metraje en la que brillan de nuevo los personajes extravagantes de la saga, el gamberrismo de James Gunn detrás de las cámaras, y un guión muy a lo Marvel. Pero claro, por enésima vez ya, Disney impregna todo lo bueno con ese tufillo pueril y melindroso que, poco a poco, va pringando de edulcorante lo que hasta ese momento funcionaba bien.

Superávit de sensiblería animalista, niños arios por doquier y esa necesidad de arrancarte lágrimas adulteradas llegando ya al final, simplemente para marcar territorio y confirmarnos que todo lo que antes nos apasionaba por desvergonzado, pícaro o alborotador, ahora está en las manos frías y muertas de Walt Disney.",6.0,2023-07-08T21:19:07Z
